index,id,sg_uf,nm_meso_regiao,nm_micro_regiao,setor,nm_divisao,de_faixa_faturamento_estimado,vl_faturamento_estimado_aux,de_nivel_atividade,idade_emp_cat,de_saude_tributaria,de_saude_rescencia,fl_optante_simples,fl_optante_simei,fl_simples_irregular,fl_passivel_iss,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,fl_spa,fl_st_especial,fl_email,fl_telefone,fl_rm,fl_antt,fl_veiculo,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,fl_matriz,qt_filiais,lat,lng
1575,411436,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,INDUSTRIA,FABRICACAO DE PRODUTOS DE MADEIRA,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
1576,374839,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,INDUSTRIA,FABRICACAO DE MOVEIS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
1577,200064,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,INDUSTRIA,FABRICACAO DE PRODUTOS DE MINERAIS NAO METALICOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
1578,80096,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,INDUSTRIA,CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
1579,107603,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,INDUSTRIA,CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
1580,366714,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1581,136611,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1582,410334,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1583,24874,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1584,191489,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1585,49880,RN,LESTE POTIGUAR,LITORAL SUL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.302992122012415,-35.16508181037368
1586,299620,RN,LESTE POTIGUAR,LITORAL SUL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.302992122012415,-35.16508181037368
1587,304971,RN,LESTE POTIGUAR,LITORAL SUL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.302992122012415,-35.16508181037368
1588,218980,RN,LESTE POTIGUAR,LITORAL SUL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.302992122012415,-35.16508181037368
1589,135178,RN,LESTE POTIGUAR,LITORAL SUL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.302992122012415,-35.16508181037368
1590,419441,MA,CENTRO MARANHENSE,MEDIO MEARIM,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AMARELO,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-4.438264943735326,-44.86431167708525
1591,59893,MA,CENTRO MARANHENSE,MEDIO MEARIM,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-4.438264943735326,-44.86431167708525
1592,77503,MA,CENTRO MARANHENSE,MEDIO MEARIM,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-4.438264943735326,-44.86431167708525
1593,2010,MA,CENTRO MARANHENSE,MEDIO MEARIM,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-4.438264943735326,-44.86431167708525
1594,445043,MA,CENTRO MARANHENSE,MEDIO MEARIM,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-4.438264943735326,-44.86431167708525
1595,457197,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,10 a 15,VERDE,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1596,194522,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,10 a 15,VERDE,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1597,303169,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,10 a 15,VERDE,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1598,201831,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,10 a 15,VERDE,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1599,96388,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,10 a 15,VERDE,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1600,170379,PI,NORTE PIAUIENSE,LITORAL PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.2424696409018017,-41.648444123140564
1601,64373,PI,NORTE PIAUIENSE,LITORAL PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.2424696409018017,-41.648444123140564
1602,381608,PI,NORTE PIAUIENSE,LITORAL PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.2424696409018017,-41.648444123140564
1603,46938,PI,NORTE PIAUIENSE,LITORAL PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.2424696409018017,-41.648444123140564
1604,376618,PI,NORTE PIAUIENSE,LITORAL PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-3.2424696409018017,-41.648444123140564
1605,295256,MA,OESTE MARANHENSE,GURUPI,INDUSTRIA,FABRICACAO DE PRODUTOS DE MADEIRA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1606,351839,MA,OESTE MARANHENSE,PINDARE,INDUSTRIA,FABRICACAO DE PRODUTOS DE MADEIRA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-3.9347846725329614,-45.804197972034274
1607,234085,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS DE MADEIRA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1608,116662,MA,OESTE MARANHENSE,GURUPI,INDUSTRIA,FABRICACAO DE MOVEIS,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1609,411564,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS DE MADEIRA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1610,432016,MA,OESTE MARANHENSE,GURUPI,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,BAIXA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1611,395957,MA,OESTE MARANHENSE,GURUPI,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,BAIXA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1612,422887,MA,OESTE MARANHENSE,GURUPI,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,BAIXA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1613,280224,MA,OESTE MARANHENSE,GURUPI,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,BAIXA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1614,101003,MA,OESTE MARANHENSE,GURUPI,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,BAIXA,5 a 10,AMARELO,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-1.8062512252433456,-45.78956440295906
1615,177995,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1616,21592,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1617,404564,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1618,268083,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1619,52623,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
1620,174250,MA,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,15 a 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-2.5629617573238668,-44.14298203247793
1621,168082,MA,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,15 a 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-2.5629617573238668,-44.14298203247793
1622,101185,MA,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,15 a 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-2.5629617573238668,-44.14298203247793
1623,264848,MA,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,15 a 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-2.5629617573238668,-44.14298203247793
1624,395424,MA,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,15 a 20,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-2.5629617573238668,-44.14298203247793
1625,133512,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1626,29690,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1627,438351,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1628,94058,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1629,420646,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1630,444599,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1631,300028,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1632,426103,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1633,384733,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1634,335518,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1635,61450,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,15 a 20,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1636,19722,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS DE MINERAIS NAO METALICOS,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,15 a 20,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1637,401475,MA,LESTE MARANHENSE,CAXIAS,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,15 a 20,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
1638,2642,MA,CENTRO MARANHENSE,MEDIO MEARIM,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,15 a 20,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-4.438264943735326,-44.86431167708525
1639,194349,MA,OESTE MARANHENSE,IMPERATRIZ,INDUSTRIA,FABRICACAO DE PRODUTOS ALIMENTICIOS,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,> 20,VERDE,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,-5.295270123150838,-47.23889000708231
1640,222754,MA,LESTE MARANHENSE,CODO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-4.447531605715615,-44.13314369322675
1641,419655,MA,LESTE MARANHENSE,CODO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-4.447531605715615,-44.13314369322675
1642,378391,MA,LESTE MARANHENSE,CODO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-4.447531605715615,-44.13314369322675
1643,420476,MA,LESTE MARANHENSE,CODO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-4.447531605715615,-44.13314369322675
1644,392379,MA,LESTE MARANHENSE,CODO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-4.447531605715615,-44.13314369322675
1645,442303,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,10 a 15,LARANJA,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1646,225079,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,10 a 15,LARANJA,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1647,254232,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,10 a 15,LARANJA,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1648,22256,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,10 a 15,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1649,122329,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,10 a 15,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
1650,174532,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,1 a 5,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
1651,15177,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,1 a 5,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
1652,249379,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,1 a 5,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
